Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,batch_size,beta1,beta2,data_dir,dataset_name,ffn_dim,gpu_ids,hidden_dim,is_train,loss_name,lr,lr_decay_gamma,lr_decay_iters,mlflow_root_dir,n_epochs,n_layers,name,network_name,optimizer_name,phase,prob_survival,regression,run_name,save_dir,save_freq,scheduler_name,train_transform_name,val_transform_name,verbose,train_accuracy,train_loss,val_accuracy,val_loss
2021-12-11 22:54:14,2.4h,6385a99bbc68448b93877bf64dc39def,layer_16_1500,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,2084,"[0, 1, 2, 3, 4, 5, 6, 7]",128,True,bce,0.0025,0.3,300,./mlruns/,1500,16,gmlp_node_ppi_final,gmlp_node,adam,train,0.8,False,layer_16_1500,./checkpoints,10,step,indegree,indegree,True,99.88242989993282,0.0022289820481091738,99.7199298627776,0.019091123715043068
2021-12-11 21:55:55,2.3h,9ea271954263431b9a235e19ed925a55,layer_12_1500,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,2084,"[0, 1, 2, 3, 4, 5, 6, 7]",128,True,bce,0.0025,0.3,300,./mlruns/,1500,12,gmlp_node_ppi_final,gmlp_node,adam,train,0.8,False,layer_12_1500,./checkpoints,10,step,indegree,indegree,True,99.88189950850395,0.002328552771359682,99.68342499446443,0.02389913983643055
2021-12-11 20:31:46,2.4h,5049c2facd09438ab00126866fa254ba,layer_16_1500,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,2084,"[0, 1, 2, 3, 4, 5, 6, 7]",128,True,bce,0.0025,0.3,300,./mlruns/,1500,16,gmlp_node_ppi_final,gmlp_node,adam,train,0.8,False,layer_16_1500,./checkpoints,10,step,indegree,indegree,True,99.88244597240036,0.0022322731092572212,99.68791329794556,0.020716572180390358
2021-12-11 19:36:45,2.3h,1cbb74ae27c544c88aa082957a21d460,layer_12_1500,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,2084,"[0, 1, 2, 3, 4, 5, 6, 7]",128,True,bce,0.0025,0.3,300,./mlruns/,1500,12,gmlp_node_ppi_final,gmlp_node,adam,train,0.8,False,layer_12_1500,./checkpoints,10,step,indegree,indegree,True,99.84496497809323,0.0036241156049072742,99.6849210956248,0.02624751627445221
2021-12-11 18:09:21,2.4h,cd3eb93a389a4788a6f2d3424a71a8db,layer_16_1500,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,2084,"[0, 1, 2, 3, 4, 5, 6, 7]",128,True,bce,0.0025,0.3,300,./mlruns/,1500,16,gmlp_node_ppi_final,gmlp_node,adam,train,0.8,False,layer_16_1500,./checkpoints,10,step,indegree,indegree,True,99.8825745521407,0.0022553959861397743,99.6885117384097,0.02324626035988331
2021-12-11 17:17:35,2.3h,4919766002a5474fbaab4438d95845df,layer_12_1500,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,2084,"[0, 1, 2, 3, 4, 5, 6, 7]",128,True,bce,0.0025,0.3,300,./mlruns/,1500,12,gmlp_node_ppi_final,gmlp_node,adam,train,0.8,False,layer_12_1500,./checkpoints,10,step,indegree,indegree,True,99.88193165343903,0.002296817721799016,99.69943327688044,0.021792877465486526
2021-12-11 15:46:56,2.4h,9152b0d430614f3aae34d00df86f4f9c,layer_16_1500,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,2084,"[0, 1, 2, 3, 4, 5, 6, 7]",128,True,bce,0.0025,0.3,300,./mlruns/,1500,16,gmlp_node_ppi_final,gmlp_node,adam,train,0.8,False,layer_16_1500,./checkpoints,10,step,indegree,indegree,True,99.88230132019248,0.0022369164507836103,99.70137820838893,0.022006314247846603
2021-12-11 14:58:25,2.3h,46d6e219e2a0435da73d2de45df749cd,layer_12_1500,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,2084,"[0, 1, 2, 3, 4, 5, 6, 7]",128,True,bce,0.0025,0.3,300,./mlruns/,1500,12,gmlp_node_ppi_final,gmlp_node,adam,train,0.8,False,layer_12_1500,./checkpoints,10,step,indegree,indegree,True,99.8791832614894,0.002557032974436879,99.68387382481254,0.02271719090640545
2021-12-11 13:21:40,2.4h,fd3dce21ece644d488da6055dca66c30,layer_16_1500,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,2084,"[0, 1, 2, 3, 4, 5, 6, 7]",128,True,bce,0.0025,0.3,300,./mlruns/,1500,16,gmlp_node_ppi_final,gmlp_node,adam,train,0.8,False,layer_16_1500,./checkpoints,10,step,indegree,indegree,True,99.87699740590374,0.002408786443993449,99.69973249711252,0.023711690679192543
2021-12-11 12:36:20,2.4h,514f7047e5bf41ae82c51583f8d83f7a,layer_12_1500,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,2084,"[0, 1, 2, 3, 4, 5, 6, 7]",128,True,bce,0.0025,0.3,300,./mlruns/,1500,12,gmlp_node_ppi_final,gmlp_node,adam,train,0.8,False,layer_12_1500,./checkpoints,10,step,indegree,indegree,True,99.88226917525739,0.0022858353331685066,99.69509458351536,0.024368830025196075
2021-12-11 10:49:53,2.5h,83191666906446cebc9bec1ebe4b5a3f,layer_20_pb10,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,2084,"[0, 1, 2, 3, 4, 5, 6, 7]",128,True,bce,0.0025,0.3,300,./mlruns/,1500,20,gmlp_node_ppi_final,gmlp_node,adam,train,1.0,False,layer_20_pb10,./checkpoints,10,step,indegree,indegree,True,99.88259062460824,0.0022142454981803894,99.61355707027487,0.035811763256788254
2021-12-11 10:08:51,2.4h,bcd7644f1c40485eb7c47b5243040f85,layer_20_pb06,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,2084,"[0, 1, 2, 3, 4, 5, 6, 7]",128,True,bce,0.0025,0.3,300,./mlruns/,1500,20,gmlp_node_ppi_final,gmlp_node,adam,train,0.6,False,layer_20_pb06,./checkpoints,10,step,indegree,indegree,True,99.8819637983741,0.0023983484134078026,99.6932992621229,0.02862904779613018
2021-12-11 08:21:57,2.5h,9952c00089994e7d87b6f93ee33ff9d2,layer_20_pb10,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,2084,"[0, 1, 2, 3, 4, 5, 6, 7]",128,True,bce,0.0025,0.3,300,./mlruns/,1500,20,gmlp_node_ppi_final,gmlp_node,adam,train,1.0,False,layer_20_pb10,./checkpoints,10,step,indegree,indegree,True,99.8824620448679,0.0022142508532851934,99.60308436215223,0.037411969155073166
2021-12-11 07:44:59,2.4h,32f53c9f6b99498d9d24cc6905ebc758,layer_20_pb06,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,2084,"[0, 1, 2, 3, 4, 5, 6, 7]",128,True,bce,0.0025,0.3,300,./mlruns/,1500,20,gmlp_node_ppi_final,gmlp_node,adam,train,0.6,False,layer_20_pb06,./checkpoints,10,step,indegree,indegree,True,99.87908682668414,0.0025851409882307053,99.67624370889462,0.027453988790512085
2021-12-11 05:53:56,2.5h,ccdef450a7524eefad9a49b1fbf246dd,layer_20_pb10,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,2084,"[0, 1, 2, 3, 4, 5, 6, 7]",128,True,bce,0.0025,0.3,300,./mlruns/,1500,20,gmlp_node_ppi_final,gmlp_node,adam,train,1.0,False,layer_20_pb10,./checkpoints,10,step,indegree,indegree,True,99.88271920434858,0.002213923493400216,99.59246204391357,0.040423180907964706
2021-12-11 05:21:07,2.4h,dee800a98bb44f32b1757058d77e1049,layer_20_pb06,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,2084,"[0, 1, 2, 3, 4, 5, 6, 7]",128,True,bce,0.0025,0.3,300,./mlruns/,1500,20,gmlp_node_ppi_final,gmlp_node,adam,train,0.6,False,layer_20_pb06,./checkpoints,10,step,indegree,indegree,True,99.87704562330636,0.002544513437896967,99.70586651187007,0.025423191487789154
