Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,batch_size,beta1,beta2,data_dir,dataset_name,dropout_rate,gpu_ids,hidden_dim,is_train,loss_name,lr,lr_decay_gamma,lr_decay_iters,mlflow_root_dir,n_epochs,n_heads,n_layers,name,network_name,optimizer_name,phase,regression,run_name,save_dir,save_freq,scheduler_name,train_transform_name,val_transform_name,verbose,train_accuracy,train_loss,val_accuracy,val_loss
2022-01-19 10:10:40,,c80d51f6cb224b62ad0fa273d046e6b0,layer_12_1500,LOCAL,gnn/train.py,s84000,RUNNING,64,0.9,0.9,./inputs/PPI/,ppi,0.1,"[0, 1, 2, 3, 4, 5, 6, 7]",512,True,bce,0.0025,0.3,300,./mlruns/,1500,4,12,gat_node_ppi_final,gat_node,adam,train,False,layer_12_1500,./checkpoints,10,step,indegree,indegree,True,78.2091092317039,0.4635070264339447,76.99654699852185,0.4848286807537079
2022-01-19 09:16:05,,d91b7e388eda49cfbd9e559a2a6e61b4,layer_8_1500,LOCAL,gnn/train.py,s84000,RUNNING,64,0.9,0.9,./inputs/PPI/,ppi,0.1,"[0, 1, 2, 3, 4, 5, 6, 7]",512,True,bce,0.0025,0.3,300,./mlruns/,1500,4,8,gat_node_ppi_final,gat_node,adam,train,False,layer_8_1500,./checkpoints,10,step,indegree,indegree,True,82.71639166674703,0.37892112135887146,84.58596896487754,0.34539079666137695
2022-01-19 08:03:31,2.2h,f17c28b633f8494688c3a4c3ea6c46a0,layer_4_1500,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,0.1,"[0, 1, 2, 3, 4, 5, 6, 7]",512,True,bce,0.0025,0.3,300,./mlruns/,1500,4,4,gat_node_ppi_final,gat_node,adam,train,False,layer_4_1500,./checkpoints,10,step,indegree,indegree,True,83.53586249682569,0.36552536487579346,85.48557459261166,0.3336871266365051
2022-01-19 07:51:43,2.3h,b4c2face37424b04ab1c2d99deef33da,layer_12_1500,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,0.1,"[0, 1, 2, 3, 4, 5, 6, 7]",512,True,bce,0.0025,0.3,300,./mlruns/,1500,4,12,gat_node_ppi_final,gat_node,adam,train,False,layer_12_1500,./checkpoints,10,step,indegree,indegree,True,78.68459711145613,0.4558497667312622,79.26523479811611,0.44770219922065735
2022-01-19 07:00:45,2.3h,2ff2846e12054a7293fb8cb968e28133,layer_8_1500,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,0.1,"[0, 1, 2, 3, 4, 5, 6, 7]",512,True,bce,0.0025,0.3,300,./mlruns/,1500,4,8,gat_node_ppi_final,gat_node,adam,train,False,layer_8_1500,./checkpoints,10,step,indegree,indegree,True,81.95556927072786,0.39328357577323914,83.71015134559339,0.36031511425971985
2022-01-19 05:51:17,2.2h,e00881d898724258976e2f2aabbd66a8,layer_4_1500,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,0.1,"[0, 1, 2, 3, 4, 5, 6, 7]",512,True,bce,0.0025,0.3,300,./mlruns/,1500,4,4,gat_node_ppi_final,gat_node,adam,train,False,layer_4_1500,./checkpoints,10,step,indegree,indegree,True,84.0339964833441,0.3570553958415985,85.98497315994518,0.3225003480911255
2022-01-19 05:33:26,1.0min,6f4905d4d4cf4db0a495df09841ca1a3,layer_24_1500,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,0.1,"[0, 1, 2, 3, 4, 5, 6, 7]",512,True,bce,0.0025,0.3,300,./mlruns/,1500,4,24,gat_node_ppi_final,gat_node,adam,train,False,layer_24_1500,./checkpoints,10,step,indegree,indegree,True,,,,
2022-01-19 05:33:08,1.9min,3ed6f8601ce7436380285d74adc02080,layer_20_1500,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,0.1,"[0, 1, 2, 3, 4, 5, 6, 7]",512,True,bce,0.0025,0.3,300,./mlruns/,1500,4,20,gat_node_ppi_final,gat_node,adam,train,False,layer_20_1500,./checkpoints,10,step,indegree,indegree,True,,,,
2022-01-19 05:29:36,2.3min,71626fc5883f40b7b39b40a9b6610046,layer_16_1500,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,0.1,"[0, 1, 2, 3, 4, 5, 6, 7]",512,True,bce,0.0025,0.3,300,./mlruns/,1500,4,16,gat_node_ppi_final,gat_node,adam,train,False,layer_16_1500,./checkpoints,10,step,indegree,indegree,True,73.84143224972757,1.044100046157837,74.31673060005626,0.6181148290634155
2022-01-19 05:29:33,2.4h,e0ac77c238c6479d8ae8fa8a910ccbd7,layer_12_1500,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,0.1,"[0, 1, 2, 3, 4, 5, 6, 7]",512,True,bce,0.0025,0.3,300,./mlruns/,1500,4,12,gat_node_ppi_final,gat_node,adam,train,False,layer_12_1500,./checkpoints,10,step,indegree,indegree,True,77.76485015638511,0.4703218936920166,77.28170387968953,0.4829498827457428
2022-01-19 04:45:19,2.3h,4227ea13d9534f899ef7ea5b8b3000ea,layer_8_1500,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,0.1,"[0, 1, 2, 3, 4, 5, 6, 7]",512,True,bce,0.0025,0.3,300,./mlruns/,1500,4,8,gat_node_ppi_final,gat_node,adam,train,False,layer_8_1500,./checkpoints,10,step,indegree,indegree,True,81.03828140319071,0.41305994987487793,82.63759642371978,0.38621947169303894
2022-01-19 03:38:57,2.2h,67ba2486822a403abc1cd3a958b7eea5,layer_4_1500,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,0.1,"[0, 1, 2, 3, 4, 5, 6, 7]",512,True,bce,0.0025,0.3,300,./mlruns/,1500,4,4,gat_node_ppi_final,gat_node,adam,train,False,layer_4_1500,./checkpoints,10,step,indegree,indegree,True,83.51898640590696,0.36564093828201294,85.32878319100425,0.333396315574646
2022-01-19 02:27:09,2.3h,4a8ca50f090f474faf41206e4c20555a,layer_8_1500,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,0.1,"[0, 1, 2, 3, 4, 5, 6, 7]",512,True,bce,0.0025,0.3,300,./mlruns/,1500,4,8,gat_node_ppi_final,gat_node,adam,train,False,layer_8_1500,./checkpoints,10,step,indegree,indegree,True,83.09700377060089,0.3719217777252197,84.95026959742911,0.33712905645370483
2022-01-19 01:26:34,2.2h,11f80239f6b34beca78c097fe4f07e52,layer_4_1500,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,0.1,"[0, 1, 2, 3, 4, 5, 6, 7]",512,True,bce,0.0025,0.3,300,./mlruns/,1500,4,4,gat_node_ppi_final,gat_node,adam,train,False,layer_4_1500,./checkpoints,10,step,indegree,indegree,True,83.76102169461669,0.36046308279037476,85.67528021974734,0.3283316493034363
2022-01-18 23:11:40,2.2h,288948e49a7d4f1595b4b47db4d8f3b2,layer_4_1500,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,0.1,"[0, 1, 2, 3, 4, 5, 6, 7]",512,True,bce,0.0025,0.3,300,./mlruns/,1500,4,4,gat_node_ppi_final,gat_node,adam,train,False,layer_4_1500,./checkpoints,10,step,indegree,indegree,True,82.92019055517518,0.3765571415424347,84.60182763717752,0.3488336503505707
2022-01-18 21:50:08,,53de3d55ed984a7db0d36f7f1ba3c8dd,layer_4_1000,LOCAL,gnn/train.py,s84000,RUNNING,64,0.9,0.9,./inputs/PPI/,ppi,0.1,"[0, 1, 2, 3, 4, 5, 6, 7]",512,True,bce,0.0025,0.3,200,./mlruns/,1000,4,4,gat_node_ppi_final,gat_node,adam,train,False,layer_4_1000,./checkpoints,10,step,indegree,indegree,True,81.13736816558499,0.4117676317691803,82.49815979557273,0.3889881670475006
2022-01-18 20:19:42,1.5h,bec1cf168c824f019d02cf96cfdd048c,layer_4_1000,LOCAL,gnn/train.py,s84000,FINISHED,64,0.9,0.9,./inputs/PPI/,ppi,0.1,"[0, 1, 2, 3, 4, 5, 6, 7]",512,True,bce,0.0025,0.3,200,./mlruns/,1000,4,4,gat_node_ppi_final,gat_node,adam,train,False,layer_4_1000,./checkpoints,10,step,indegree,indegree,True,80.6662519970041,0.41989755630493164,81.77599176545921,0.401786208152771
